anime_id,title,genre,Score
434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,"Action, Adventure, Fantasy",5.55
435,Magic Knight Rayearth,"Adventure, Comedy, Drama, Fantasy",7.46
437,Perfect Blue,"Avant Garde, Award Winning, Drama, Horror, Suspense",8.48
438,Phantom The Animation,"Action, Drama",6.54
439,RG Veda,"Adventure, Drama, Fantasy",6.14
440,Shoujo Kakumei Utena,"Award Winning, Drama",8.2
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,"Avant Garde, Drama, Girls Love",7.6
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,"Action, Adventure, Fantasy",7.1
443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Romance, Sci-Fi, Ecchi",7.32
444,Maria-sama ga Miteru: Haru,"Drama, Girls Love",7.68
445,Tales of Eternia The Animation,"Adventure, Comedy, Fantasy, Romance",6.21
446,Weiß Kreuz Glühen,"Action, Drama",6.59
447,Weiß Kreuz,"Action, Drama",6.73
448,Tenjou Tenge: The Ultimate Fight,"Action, Drama, Romance, Supernatural",7.06
449,InuYasha Movie 4: Guren no Houraijima,"Action, Adventure, Fantasy, Romance",7.54
450,InuYasha Movie 2: Kagami no Naka no Mugenjou,"Action, Adventure, Fantasy, Romance",7.66
451,InuYasha Movie 3: Tenka Hadou no Ken,"Action, Adventure, Fantasy, Romance",7.8
452,InuYasha Movie 1: Toki wo Koeru Omoi,"Action, Adventure, Fantasy, Romance",7.56
454,.hack//Gift,"Comedy, Fantasy",6.16
455,Fantastic Children,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Suspense",7.55
456,Gokujou Seitokai,Comedy,6.94
457,Mushishi,"Adventure, Mystery, Slice of Life, Supernatural",8.69
458,Buttobi!! CPU,"Comedy, Sci-Fi, Ecchi",6.24
459,One Piece Movie 01,"Action, Adventure, Fantasy",7.1
460,One Piece Movie 02: Nejimaki-jima no Daibouken,"Action, Adventure, Fantasy",7.17
461,One Piece Movie 03: Chinjuu-jima no Chopper Oukoku,"Action, Adventure, Fantasy",6.99
462,One Piece Movie 04: Dead End no Bouken,"Action, Adventure, Fantasy",7.59
463,One Piece Movie 05: Norowareta Seiken,"Action, Adventure, Fantasy",7.23
464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,"Action, Adventure, Drama, Fantasy",7.7
465,One Piece Movie 07: Karakuri-jou no Mecha Kyohei,"Action, Adventure, Fantasy",7.28
466,One Piece: Taose! Kaizoku Ganzack,"Action, Adventure, Fantasy",6.76
467,Koukaku Kidoutai: Stand Alone Complex,"Award Winning, Mystery, Sci-Fi",8.45
468,Innocence,"Award Winning, Mystery, Sci-Fi, Suspense",7.82
469,Karin,"Comedy, Romance, Supernatural",7.17
470,Okusama wa Joshikousei (TV),"Comedy, Romance, Ecchi",6.34
471,To Heart 2,"Comedy, Drama, Romance",6.52
472,To Heart,"Drama, Romance",6.6
473,Tide-Line Blue,"Action, Adventure, Drama",6.66
474,Macross Plus,"Drama, Romance, Sci-Fi",7.72
475,Hotori: Tada Saiwai wo Koinegau,"Drama, Sci-Fi",6.93
476,Ginban Kaleidoscope,"Drama, Romance, Sports, Supernatural",7.34
477,Aria the Animation,"Sci-Fi, Slice of Life",7.69
478,Sousei no Aquarion,"Fantasy, Romance, Sci-Fi",7.11
479,Ueki no Housoku,"Action, Adventure, Supernatural",7.76
481,Yu☆Gi☆Oh! Duel Monsters,"Action, Adventure, Fantasy",7.47
482,Yu☆Gi☆Oh! Duel Monsters GX,"Action, Comedy, Fantasy",7.16
483,Kurau Phantom Memory,"Action, Drama, Sci-Fi",7.35
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,"Adventure, Supernatural",7.35
485,Damekko Doubutsu,Comedy,7.29
486,Kino no Tabi: The Beautiful World,"Adventure, Drama, Fantasy",8.34
487,Girls Bravo: Second Season,"Comedy, Fantasy, Romance, Ecchi",6.68
488,Ichigo Mashimaro,Slice of Life,7.66
489,Kamichu!,"Award Winning, Slice of Life, Supernatural",7.4
490,Paniponi Dash!,Comedy,7.45
492,Armitage III: Dual-Matrix,Sci-Fi,6.86
493,Armitage III: Poly-Matrix,"Mystery, Romance, Sci-Fi",7.08
495,Bakuretsu Hunters,"Adventure, Comedy, Fantasy, Ecchi",6.71
496,Kamui no Ken,"Adventure, Drama, Fantasy",6.63
497,Yami to Boushi to Hon no Tabibito,"Adventure, Fantasy, Girls Love, Mystery, Ecchi",6.58
498,Haja Taisei Dangaiou,"Adventure, Sci-Fi",6.13
499,Makai Toshi Shinjuku,"Adventure, Horror, Romance, Supernatural",6.17
501,Doraemon,"Adventure, Comedy, Fantasy",7.36
502,Dragon Ball Movie 1: Shen Long no Densetsu,"Action, Adventure, Comedy, Fantasy",6.83
503,Eien no Aselia,"Adventure, Drama, Fantasy",5.51
504,Garou Densetsu: The Motion Picture,"Action, Adventure, Drama, Romance",6.59
505,Fushigiboshi no☆Futagohime,"Comedy, Fantasy",7.27
506,Glass no Kamen,"Drama, Romance",7.34
507,Gravitation: Lyrics of Love,"Boys Love, Comedy",6.96
508,Tottoko Hamtarou,"Adventure, Comedy",6.97
509,I My Me! Strawberry Eggs,"Comedy, Drama, Romance",6.81
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,"Comedy, Drama, Romance",5.89
511,Kidou Shinsengumi Moeyo Ken TV,"Adventure, Comedy, Fantasy",6.19
512,Majo no Takkyuubin,"Adventure, Award Winning, Comedy, Drama, Fantasy",8.24
513,Tenkuu no Shiro Laputa,"Adventure, Award Winning, Fantasy",8.31
514,Cossette no Shouzou,"Drama, Horror, Romance, Supernatural",6.85
515,Hajimari no Boukensha-tachi: Legend of Crystania,"Action, Adventure, Fantasy, Supernatural",6.06
516,Keroro Gunsou,"Comedy, Sci-Fi",7.7
517,School Rumble: Ichi Gakki Hoshuu,"Comedy, Romance",7.75
518,Mahou no Princess Minky Momo,Fantasy,6.74
519,Mahoraba: Heartful Days,"Comedy, Romance",7.34
520,Marmalade Boy Movie,Romance,7.35
521,Mermaid Melody Pichi Pichi Pitch,Romance,7.04
522,Metropolis,,7.54
523,Tonari no Totoro,"Adventure, Award Winning, Supernatural",8.31
524,Onegai☆Twins: Natsu wa Owaranai,"Comedy, Drama, Romance",7.04
525,Otogizoushi,"Adventure, Drama, Fantasy",6.98
526,Boku no Chikyuu wo Mamotte,"Drama, Sci-Fi",7.17
527,Pokemon,"Action, Adventure, Comedy, Fantasy",7.34
528,Pokemon Movie 01: Mewtwo no Gyakushuu,"Action, Adventure, Award Winning, Comedy, Fantasy",7.63
529,Saishuu Heiki Kanojo,"Drama, Romance, Sci-Fi",7.18
530,Bishoujo Senshi Sailor Moon,Romance,7.68
531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Romance",7.7
532,Bishoujo Senshi Sailor Moon S,Romance,7.85
533,Sensei no Ojikan: Dokidoki School Hours,Comedy,6.69
534,Slayers,"Action, Adventure, Comedy, Fantasy",7.76
535,Slayers Next,"Action, Adventure, Comedy, Fantasy",8.04
536,Slayers: The Motion Picture,"Adventure, Comedy, Fantasy",7.3
537,Tekken,"Action, Adventure, Sci-Fi",5.27
538,Shin Tenchi Muyou!,"Comedy, Romance, Sci-Fi",6.87
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi",7.66
540,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Sci-Fi",7.66
541,Tenchi Muyou! Ryououki 3rd Season,"Action, Comedy, Sci-Fi",7.32
543,Vampire Hunter D (2000),"Action, Drama, Fantasy, Horror, Romance, Sci-Fi",7.89
544,Venus Senki,"Action, Adventure, Sci-Fi",6.78
545,Mousou Kagaku Series: Wandaba Style,"Comedy, Sci-Fi",6.03
546,Wind: A Breath of Heart (TV),"Drama, Romance, Supernatural",6
547,Wind: A Breath of Heart OVA,"Drama, Romance, Supernatural",6.24
548,Wonderful Days,"Action, Drama, Romance, Sci-Fi",7.04
550,Yu☆Gi☆Oh!,"Action, Comedy, Fantasy",7.21
551,Grappler Baki: Saidai Tournament-hen,Sports,7.45
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy",7.79
553,Yami no Matsuei,"Boys Love, Fantasy, Horror, Mystery",7.07
554,Koutetsu Tenshi Kurumi,"Adventure, Comedy, Drama, Romance",6.79
555,Koutetsu Tenshi Kurumi 2,"Comedy, Girls Love, Sci-Fi",6.3
556,Koutetsu Tenshi Kurumi Zero,"Drama, Romance, Sci-Fi",6.11
557,Koutetsu Tenshi Kurumi Encore,"Comedy, Romance, Sci-Fi",6.7
558,Major S2,Sports,8.25
559,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,"Drama, Sci-Fi",6.35
560,Soukyuu no Fafner: Dead Aggressor - Right of Left,"Drama, Sci-Fi",7.4
561,Sakura Taisen,"Adventure, Sci-Fi",6.88
562,Sakura Taisen: Le Nouveau Paris,"Adventure, Sci-Fi",6.44
563,DNA²,"Comedy, Romance, Sci-Fi",6.68
564,Puni Puni☆Poemii,"Comedy, Fantasy, Sci-Fi, Ecchi",6.56
565,Steamboy,"Action, Adventure, Drama, Sci-Fi",7.35
566,Tetsuwan Birdy,"Action, Comedy, Sci-Fi",7.11
567,The Big O,"Mystery, Sci-Fi",7.53
568,Bubblegum Crisis Tokyo 2040,"Adventure, Sci-Fi",7.1
569,Musekinin Kanchou Tylor,"Comedy, Sci-Fi",7.87
570,Jin-Rou,"Action, Award Winning, Drama, Romance, Suspense",7.79
571,Moldiver,"Romance, Sci-Fi",6.07
572,Kaze no Tani no Nausicaä,"Adventure, Award Winning, Drama, Fantasy",8.4
573,Saber Marionette J,"Adventure, Comedy, Drama, Romance, Sci-Fi",7.35
574,Rean no Tsubasa,"Award Winning, Fantasy, Sci-Fi",5.74
576,Magikano,"Comedy, Fantasy, Romance",6.38
577,Kagi Hime Monogatari: Eikyuu Alice Rondo,Fantasy,6.21
578,Hotaru no Haka,Drama,8.51
579,Battle Programmer Shirase,"Comedy, Sci-Fi, Ecchi",6.94
580,Kogepan,"Comedy, Gourmet",6.84
581,Honoo no Labyrinth,"Comedy, Ecchi",6.25
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,"Action, Comedy",7.71
584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi",7.62
585,Mimi wo Sumaseba,"Drama, Romance",8.23
586,Ayakashi: Japanese Classic Horror,"Horror, Mystery, Supernatural, Suspense",7.45
587,Hanbun no Tsuki ga Noboru Sora,"Drama, Romance",7.52
588,Itsudatte My Santa!,"Comedy, Fantasy, Romance, Ecchi",5.96
590,Kage kara Mamoru!,"Comedy, Romance",8.04
591,Amaenaide yo!!,"Comedy, Romance, Supernatural, Ecchi",6.62
592,PopoloCrois,"Adventure, Fantasy",6.5
593,Mugen no Ryvius,"Award Winning, Drama, Sci-Fi",6.93
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,"Action, Adventure, Fantasy",7.48
595,X OVA,"Action, Drama, Fantasy, Mystery",6.76
596,Chobits: Chibits,"Comedy, Romance",6.84
597,Neko no Ongaeshi,"Adventure, Award Winning, Drama, Fantasy",7
598,Jinzou Ningen Kikaider The Animation,"Drama, Sci-Fi",7.8
599,Yuugen Kaisha,"Action, Adventure, Comedy, Supernatural",6.99
600,Legend of Duo,"Boys Love, Drama, Supernatural",6.48
601,Nekojiru-sou,"Avant Garde, Award Winning, Comedy",4.93
602,KO Seiki Beast Sanjuushi,"Adventure, Comedy, Fantasy, Supernatural",7.33
603,Futari wa Precure,"Action, Comedy",6.52
604,Mahou no Stage Fancy Lala,"Comedy, Drama, Romance",7
605,Tenshi ni Narumon!,"Comedy, Fantasy, Romance",7.12
606,Kazemakase Tsukikage Ran,"Action, Adventure, Comedy",6.71
607,Otogi Juushi Akazukin,"Adventure, Comedy, Fantasy",7.12
608,Sakura Taisen: Katsudou Shashin,"Adventure, Sci-Fi",6.95
609,Saishuu Heiki Kanojo: Another Love Song,"Drama, Romance, Sci-Fi",6.45
610,Popotan,"Comedy, Drama, Supernatural, Ecchi",7.1
611,Platonic Chain,"Sci-Fi, Slice of Life",6.29
612,PetoPeto-san,"Comedy, Romance",5.67
613,Onmyou Taisenki,"Adventure, Fantasy, Supernatural",6.53
614,Okusama wa Mahou Shoujo,Romance,7.17
615,Nurse Witch Komugi-chan Magikarte,"Comedy, Fantasy",6.34
616,Nurse Angel Ririka SOS,"Drama, Fantasy",6.62
617,Juubee Ninpuuchou,"Action, Adventure, Fantasy, Horror, Romance",6.72
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,"Action, Adventure, Fantasy, Horror",7.61
619,Ninja Ryuukenden,"Action, Sci-Fi, Supernatural, Suspense",6.7
620,Takahashi Rumiko Gekijou Ningyo no Mori,"Drama, Fantasy, Horror, Mystery",5.65
621,Night Walker: Mayonaka no Tantei,"Action, Horror, Mystery, Supernatural",7.06
622,Natsu-iro no Sunadokei,"Drama, Romance, Sci-Fi",6.94
623,Shichinin no Nana,"Adventure, Comedy, Romance",6.56
624,Mouse,"Action, Comedy, Ecchi",6.72
625,Moekan The Animation,"Comedy, Romance, Sci-Fi, Ecchi",6.04
626,Mamotte Shugogetten!,"Comedy, Fantasy, Romance",5.58
627,Major S1,Sports,6.68
629,Mahoutsukai Tai!,"Comedy, Fantasy, Romance, Sci-Fi",8.27
630,Mahoutsukai Tai! (TV),"Comedy, Fantasy, Romance, Sci-Fi",7.07
631,Mahoromatic Summer Special,"Comedy, Romance, Sci-Fi, Ecchi",6.78
632,Mahoromatic End Year Special,"Comedy, Romance, Sci-Fi, Ecchi",7.13
633,Legend of Basara,"Adventure, Award Winning, Drama, Fantasy, Romance",6.93
634,Koi Kaze,"Drama, Romance",7.32
635,Juubee-chan: Lovely Gantai no Himitsu,"Action, Adventure, Comedy, Drama",7.13
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,"Action, Adventure, Comedy, Drama",6.67
637,Iketeru Futari,"Comedy, Romance, Ecchi",6.87
641,Ichigo 100% Special 2,"Comedy, Romance, Ecchi",6.63
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,"Romance, Ecchi",6.88
644,Hachimitsu to Clover Specials,"Comedy, Drama, Romance",6.9
645,Hikaru no Go: Hokuto Hai e no Michi,,7.7
646,Haunted Junction,"Comedy, Supernatural",7.98
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,"Adventure, Drama, Fantasy, Romance",6.65
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,"Comedy, Drama, Romance, Sci-Fi",6.28
649,Hanaukyou Maid-tai: La Verite,"Comedy, Romance, Ecchi",6.19
650,Gunsmith Cats,"Action, Comedy",6.8
651,Green Green Thirteen: Erolutions,"Comedy, Hentai",7.27
652,Galaxy Angel Z,"Comedy, Sci-Fi",6.13
653,Galaxy Angel 3,"Comedy, Sci-Fi",7.18
654,Galaxy Angel 3 Specials,"Comedy, Sci-Fi",7.31
656,Air in Summer,"Comedy, Drama, Romance, Supernatural",7.18
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Suspense,7.22
659,Azumanga Daiou: Gekijou Tanpen,Comedy,7.33
660,Denshin Mamotte Shugogetten,"Comedy, Fantasy, Romance",7.94
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,"Drama, Romance",7.03
664,Fullmetal Alchemist: Reflections,"Adventure, Comedy, Drama, Fantasy",6.49
665,JoJo no Kimyou na Bouken: Adventure,"Action, Adventure, Drama",6.23
666,JoJo no Kimyou na Bouken,"Action, Adventure, Drama",7.29
667,Kashimashi: Girl Meets Girl,"Comedy, Drama, Girls Love",7.18
668,Koi Koi 7,"Comedy, Romance, Sci-Fi, Ecchi",7.35
669,Kujibiki Unbalance,"Comedy, Romance",6.67
670,Lamune,"Drama, Romance",5.81
671,Lemon Angel Project,Drama,6.12
673,Mai-HiME Specials,Comedy,6.83
675,One: Kagayaku Kisetsu e,"Drama, Supernatural",6.59
676,Refrain Blue,"Drama, Romance",6.93
677,Sentimental Journey,"Drama, Romance",5.22
678,Shadow Skill: Eigi,"Action, Adventure, Drama, Fantasy",5.8
679,Shadow Skill (1996),"Action, Adventure, Drama, Fantasy",6.36
681,Tenbatsu Angel Rabbie☆,"Comedy, Sci-Fi",7.12
682,Otogi Story Tenshi no Shippo,"Comedy, Fantasy, Romance",6.59
683,Otogi Story Tenshi no Shippo Specials,"Comedy, Fantasy, Romance",5.16
684,Tenshi no Shippo Chu!,"Fantasy, Romance",6.56
685,To Heart: Remember My Memories,"Drama, Romance, Sci-Fi",6.4
686,To Heart: Remember My Memories Specials,"Comedy, Sci-Fi",6.54
687,Tokyo Mew Mew,"Romance, Sci-Fi",6.44
688,Uta∽Kata,"Drama, Fantasy",6.12
689,Uta∽Kata: Shotou no Futanatsu,,6.99
690,Kyuuketsuhime Miyu (TV),"Action, Drama, Horror, Supernatural",6.72
691,Yawara!,"Comedy, Romance, Sports",6.95
692,Dousou Kai,Hentai,7.15
693,Burn Up Scramble,"Action, Comedy, Drama, Mystery, Sci-Fi, Ecchi",7.48
694,Canvas 2: Nijiiro no Sketch,"Comedy, Drama, Romance",5.74
695,Canvas: Sepia-iro no Motif,"Comedy, Romance",6.19
696,Tenchi Muyou!,"Comedy, Romance, Sci-Fi",6.78
704,Kanon Kazahana,"Drama, Romance, Supernatural",5.71
705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,"Adventure, Comedy, Sci-Fi",7.44
706,Comic Party Revolution,"Comedy, Drama",6.75
707,Comic Party Specials,"Comedy, Drama",4.75
708,Patapata Hikousen no Bouken,"Adventure, Sci-Fi",6.52
709,Mujin Wakusei Survive,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",6.44
710,Rec,"Comedy, Romance",7.57
711,Uchuu Senkan Yamato (Movie),"Drama, Sci-Fi",7.71
712,Zoids Genesis,"Adventure, Comedy",7.34
713,Air Movie,"Drama, Romance, Supernatural",6.73
714,High School! Kimengumi,"Comedy, Romance",7.24
715,Yume de Aetara,"Comedy, Drama, Romance, Ecchi",7.26
718,Yume de Aetara (TV),"Comedy, Drama, Romance, Ecchi",7.27
719,Ai no Kusabi,"Boys Love, Drama, Sci-Fi, Erotica",6.45
721,Princess Tutu,"Drama, Mystery, Romance",6.46
722,Baby☆Love,"Comedy, Romance",7.14
723,Candy Candy (Movie),"Drama, Romance",8.15
724,Enzai,"Boys Love, Drama, Horror, Hentai",6.27
725,First Kiss Monogatari,"Drama, Romance",6.7
727,Kingyo Chuuihou!,Comedy,5.27
729,Hiatari Ryoukou!,"Comedy, Romance, Sports",5.08
730,Houkago no Shokuinshitsu,"Boys Love, Drama",6.79
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Sci-Fi",7.09
732,Vampire Hunter D,"Action, Fantasy, Horror, Sci-Fi",5.15
733,Kizuna,"Boys Love, Drama, Erotica",8.12
734,Kizuna: Koi no Karasawagi,"Boys Love, Drama, Erotica",7.08
736,Keiraku no Houteishiki Level-C,"Boys Love, Drama, Hentai",6.29
738,MÄR,"Action, Adventure, Comedy, Fantasy",6.73
740,Bishoujo Senshi Sailor Moon R,Romance,5.89
741,Sensitive Pornograph,"Boys Love, Comedy, Drama, Hentai",7.28
743,Umi ga Kikoeru,"Drama, Romance",7.69
744,Trouble Chocolate,"Comedy, Romance, Sci-Fi",6.75
746,Papa to Kiss in the Dark,"Boys Love, Comedy, Drama, Erotica",6.61
747,Haru wo Daite Ita,"Boys Love, Drama, Erotica",6.54
748,True Love Story,Romance,6.03
749,Nanami-chan,Comedy,6.76
750,Binchou-tan,Slice of Life,6.07
751,Bomberman Jetters,"Action, Adventure, Comedy, Sci-Fi",6.05
752,Osakana wa Ami no Naka,"Boys Love, Drama",6.92
753,Chijoku Shinsatsushitsu,Hentai,6.87
754,Yuki no Joou (TV),"Adventure, Drama, Fantasy",4.96
755,Boku no Sexual Harassment,"Boys Love, Hentai",6.24
756,School Days ONA,"Drama, Romance",7.03
757,Kaze wo Mita Shounen,"Adventure, Drama, Fantasy",5.69
758,RahXephon: Tagen Hensoukyoku,"Drama, Romance, Sci-Fi",5.96
759,Tokyo Godfathers,"Award Winning, Comedy, Drama",6.71
760,Tenjou Tenge: The Past Chapter,"Action, Drama, Supernatural",7.04
761,Naruto: Akaki Yotsuba no Clover wo Sagase,"Adventure, Comedy",8.29
762,Bleach: Memories in the Rain,"Action, Adventure, Drama, Supernatural",7.07
763,Zoids,"Adventure, Comedy, Sci-Fi",6.52
764,Zoids Shinseiki/Zero,"Adventure, Comedy, Sci-Fi, Sports",7.15
765,Chou Henshin Cosprayers Specials,"Adventure, Comedy, Sci-Fi",7.38
766,Kishin Houkou Demonbane,"Comedy, Drama, Sci-Fi",7.34
767,Burn Up!,"Action, Comedy, Sci-Fi, Ecchi",5.02
769,Burn Up! W,"Comedy, Sci-Fi, Ecchi",6.05
770,Pale Cocoon,"Drama, Sci-Fi",6.09
771,Ginyuu Mokushiroku Meine Liebe Wieder,"Drama, Fantasy",6.37
773,Tenamonya Voyagers,"Adventure, Comedy, Sci-Fi, Ecchi",7.37
776,Nanaka 6/17,"Comedy, Drama, Romance",6.69
777,Hellsing Ultimate,"Action, Horror, Supernatural",6.19
779,Meitantei Conan Movie 01: Tokei Jikake no Matenrou,"Adventure, Comedy, Mystery",6.61
780,Meitantei Conan Movie 02: 14-banme no Target,"Adventure, Comedy, Mystery",8.4
781,Meitantei Conan Movie 03: Seikimatsu no Majutsushi,"Adventure, Comedy, Mystery",7.87
782,Gasaraki,,7.9
783,Miami Guns,"Comedy, Ecchi",8.04
785,Otaku no Video,"Comedy, Drama, Sci-Fi",6.66
786,Pugyuru,"Comedy, Fantasy",6.47
788,Eiken: Eikenbu yori Ai wo Komete,"Comedy, Ecchi",7.14
789,Shinigami no Ballad.,"Drama, Supernatural",5.73
790,Ergo Proxy,,4.39
791,Arion,"Action, Adventure, Drama, Fantasy",6.93
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,"Adventure, Comedy",7.92
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,"Comedy, Drama, Mystery, Supernatural",6.14
795,Oniisama e...,"Drama, Girls Love",7.42
796,Mahoujin Guruguru Movie,"Adventure, Comedy, Fantasy",7.96
797,Hanaukyou Maid-tai OVA,"Comedy, Romance, Ecchi",7.79
798,Yomigaeru Sora: Rescue Wings,Drama,6.81
799,Kokoro Toshokan,Slice of Life,6.69
800,NieA Under 7,"Sci-Fi, Slice of Life",7.42
801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,"Mystery, Sci-Fi",6.48
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,"Action, Adventure, Drama, Fantasy, Romance",6.85
808,Bakuretsu Hunters OVA,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi",8.54
810,Android Ana Maico 2010,"Comedy, Drama, Sci-Fi",7.33
811,I''s Pure,"Comedy, Drama, Romance, Ecchi",6.54
812,Chikyuu Shoujo Arjuna,"Adventure, Drama, Sci-Fi",6.44
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy",6.91
814,Tennis no Oujisama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,"Comedy, Sports",6.83
815,Tennis no Oujisama Movie 1: Futari no Samurai - The First Game,Sports,8.16
816,Nanako Kaitai Shinsho,"Comedy, Sci-Fi, Ecchi",7.49
817,Tactical Roar,"Comedy, Romance, Sci-Fi",7.36
818,Sakura Tsuushin,"Comedy, Drama, Romance, Ecchi",5.58
819,Boku wa Imouto ni Koi wo Suru,Romance,6.44
820,Ginga Eiyuu Densetsu,"Drama, Sci-Fi",6.21
821,Initial D Battle Stage,"Action, Drama",6.32
822,Initial D Extra Stage,"Action, Drama",9.07
823,Virgin Night,Hentai,7.57
824,Guardian Hearts,"Comedy, Romance, Ecchi",7.33
825,King of Fighters: Another Day,"Adventure, Drama",6.41
827,Uba,Hentai,5.87
828,Jinshin Yuugi,Hentai,6.32
830,Sexfriend,Hentai,5.84
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy",5.77
832,Ginsoukikou Ordian,Sci-Fi,6.68
833,Choujuushin Gravion,"Comedy, Sci-Fi",7.08
834,Bleach: The Sealed Sword Frenzy,"Action, Adventure, Supernatural",5.78
835,Sister Princess: Re Pure,"Drama, Romance",6.4
836,Sister Princess,"Comedy, Drama, Romance",6.98
837,Kyou no 5 no 2,"Comedy, Ecchi",6.26
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,"Drama, Horror, Sci-Fi, Suspense",6.43
839,Samurai Spirits 2: Asura Zanmaden,"Action, Fantasy",7.24
840,Narue no Sekai,"Comedy, Romance, Sci-Fi",6.07
841,Colorful,"Comedy, Ecchi",6.2
842,Ushio to Tora,"Action, Supernatural",6.59
844,Konjiki no Gash Bell!!: 101-banme no Mamono,"Adventure, Supernatural",6.05
845,Kiba,"Action, Adventure, Fantasy",7.16
846,School Rumble Ni Gakki,"Comedy, Romance",7.29
848,Jinki:Extend - Sorekara,Sci-Fi,7.32
849,Suzumiya Haruhi no Yuuutsu,"Award Winning, Comedy, Mystery, Sci-Fi",8.03
850,Gakuen Heaven,"Boys Love, Comedy, Drama",6.21
851,Kyou kara Ore wa!!,"Action, Comedy",7.88
852,Gokinjo Monogatari,"Comedy, Drama, Romance",6.55
853,Ouran Koukou Host Club,"Comedy, Romance",8.07
854,Soul Link,"Action, Adventure, Comedy, Romance, Sci-Fi",7.47
855,Strawberry Panic,"Drama, Girls Love",8.2
856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",6.13
857,Air Gear,"Sports, Ecchi",7.31
858,Gunparade Orchestra,"Drama, Romance, Sci-Fi",7.67
859,Digimon Savers,"Adventure, Comedy, Drama, Fantasy",7.53
860,Makai Senki Disgaea,"Action, Comedy, Fantasy",5.92
861,xxxHOLiC,"Comedy, Drama, Mystery, Supernatural",6.95
863,Joshikousei: Girl's High,,6.76
864,Kidou Senshi Gundam SEED MSV Astray,Sci-Fi,8.01
865,Kikou Senki Dragonar,"Adventure, Sci-Fi",6.58
